id_0|producto_1|precio_de_venta_2|0_3|cantidad_4|costo_compra_5|provedor_6|grupo_7|multiusos_8|cantidad_productos_por_paquete_9|
386|aceite hogar 845ml|47.5|745819000109|0|39.5|casa vargas|1||1|
387|foco 40 wats|12|7460352107742|0|0|medicamento|1||1|
388|jamon de pavo 1 kg|120|746905015144|0|65|cubanito|1||1|
389|leche nesquik chocolate 240ml|11|75000011|0|7.2|nesquik|1°producto||18|
390|cloralex 500ml|10|75000608|0|7.9|casa vargas|1||1|
391|cloralex 950ml|15|75000615|0|13.7|salma|1°producto||1|
392|quitaesmalte aroma fresco 100ml|11|7500093748566|0|0|esmalte|1°producto||1|
393|creamies|17|7500093757216|0|12|altea|1°producto||1|
394|nivea 20ml|20|75000950|0|14.5|comercializadora america|1||1|
395|fabuloso lavanda 500ml|17|75001162|0|0|salma|1°producto||1|
396|fabuloso  500ml|17|75001186|23|14.4|salma|1°producto||1|
397|marlboro rojo 20|70|75001322|0|62.94|malboro|1°producto||10|
398|malboro 14 rojos|53|75001339|0|46.39|malboro|1°producto||5|
399|marlboro garden|67|75001360|0|47.66|malboro|1°producto||5|
400|malboro artic|67|75001384|0|47.8|malboro|1||1|
401|marlboro tropical shuffle 20cigarros|67|75001445|0|0|malboro|1||1|
402|delicados 18´s sin filtro|57|75001476|0|49.29|malboro|1||8|
403|boing mango 250ml|9|75001759|0|6.29|del valle|1°producto||1|
404|jugo boing fresa chico 250ml|7|75001766|0|6.29|del valle|1°producto||1|
405|jugo boing guayaba chico 250ml|9|75001773|0|6.29|del valle|1°producto||1|
406|boing manzana 250ml|9|75001797|0|6.29|boing|1°producto||1|
407|boing naranja|9|75001803|0|6.1|vicente castañeda atoto|1||45|
408|boing|10|75001810|0|0|atoto|1||1|
409|boing uva 250ml|9|75001834|0|6.29|nestle|1°producto||1|
410|frutsi uva 250ml|7|75001957|0|3.36|lacteos tlaxcala|1||6|
411|frutsi manzana 250ml|7|75001964|0|3.83|lacteos tlaxcala|1||6|
412|frutsi ponche 250ml|7|75001988|0|3.83|lacteos tlaxcala|1||6|
413|chocorroles piña 100g|19|75002275|0|13.5|marinela|1°producto||1|
414|aceite 123 1lt|40|75002343|0|0|123|1°producto||1|
415|aceite maravilla 1lt|41|75002756|0|0|maravilla|1°producto||1|
416|boing 500ml mango|16|75003104|0|0|boing|1||1|
417|boing guanabana 500ml|13|75003111|0|0|casa vargas|1||1|
418|boing guayaba 500ml|14|75003135|0|12|boing|1°producto||1|
419|boing manzana 500ml|16|75003159|0|11|boing|1°producto||1|
420|boing fresa 500ml|14|75003166|0|0|marinela|1||1|
421|boing uva 500ml|11|75003180|0|0|boing|1°producto||1|
422|salsa en polvo 4g|3.5|7500326034725|0|0|charras|1°producto||1|
423|mayakil 120g|26|7500326034749|0|21|charras|1||2|
424|pica fresa|3|7500326779374|0|1|mondelez|1||20|
425|lobo plateado tequila 1L|71|7500327041401|0|0|lobo plateado|1°producto||1|
426|gerber durazno 113gr|12|75003371|0|9.9|nestle|1°producto||1|
427|sabritas adobadas 45g|13.5|75003388|0|10.8|sabritas|1°producto||1|
428|gerber manzana 113g|13.5|75003401|0|9.9|nestle|1°producto||1|
429|gerber platano 113g|13.5|75003418|0|0|nestle|1°producto||1|
430|gerber ciruela pasa 113gr|15|75003425|0|9.9|nestle|1°producto||1|
431|gerber frutas tropicales 113gr|12|75003456|0|9.9|nestle|1°producto||1|
432|gerber frutas mixtas 113gr|13.5|75003463|0|9.9|nestle|1°producto||1|
433|gerber mango 113gr|12|75003487|0|9.9|nestle|1°producto||1|
434|totis churritos chile y limòn 55g|7|7500366000513|0|5.4|la costeña|1°producto||1|
435|chicharrones totis chile-limon|29|7500366000582|0|5.4|la costeña|1°producto||1|
436|totis pap`s clasicas 170g|33|7500366000629|0|14.4|la costeña|1°producto||1|
437|totis pap`s adobadas 170g|33|7500366000643|0|14.4|la costeña|1°producto||1|
438|que totis queso-chedar120g|7|7500366000704|0|5.4|la costeña|1°producto||1|
439|totis donitas limôn y sal 28g|8|7500366000711|0|5.4|la costeña|1°producto||1|
440|totis donitas chile y limon 28g|8|7500366000728|0|5.4|la costeña|1°producto||1|
441|que totis queso chedar 25g|8|7500366000742|0|5.4|la costeña|1°producto||1|
442|pap`s clasicas 40g|12|7500366000766|0|9.9|la costeña|1°producto||1|
443|pap`s adobadas|12|7500366000773|0|9.9|la costeña|1°producto||1|
444|top tops nacho 52g|8|7500366000780|0|0|la costeña|1°producto||1|
445|toptop`s hot chili52g|8|7500366000797|0|6.3|la costeña|1°producto||1|
446|pap`s hot chili|15|7500366001282|0|9.9|la costeña|1°producto||1|
447|pap`s onduladas queso|12|7500366001350|0|9.9|la costeña|1°producto||1|
448|pap`s onduladas c-sal|12|7500366001381|0|9.9|la costeña|1°producto||1|
449|pap`s hot chili 40g|12|7500366001497|0|9.9|la costeña|1°producto||1|
450|pap`s original 70g|16|7500366001749|0|9.9|la costeña|1°producto||1|
451|pap`s adobadas|15|7500366001756|0|9.9|la costeña|1°producto||1|
452|pap`s habanero 40g|12|7500366001763|0|9.9|no se sabe|1°producto||1|
453|toptop`s salsa negra 52g|8|7500366001824|0|6.3|la costeña|1°producto||1|
454|totopos 280g|23|7500366002241|0|0|costeña|1°producto||1|
455|cacahuate japones nipon 50g|9|7500366002500|0|4|la costeña|1°producto||1|
456|mueganos  40g|6|7500366002999|0|0|nipon|1°producto||1|
457|totis papas salsa pic. 90g|13|7500366003873|0|9.5|la costeña|1||1|
458|palomitas unicornio 20g|8|7500366003897|0|0|la costeña|1°producto||1|
459|palomitas unicornio 40g|11|7500366003903|0|0|la costeña|1°producto||1|
460|totis papas con sal 90g|13|7500366003941|0|9.5|la costeña|1||1|
461|totis papas adobadas|13|7500366003958|0|9.5|la costeña|1||1|
462|aceite maravilla 500ml|24|75003722|0|0|maravilla|1°producto||1|
463|ace jabon 900g|36|7500435018791|0|31.5|salma|1°producto||1|
464|crest anticaries 75ml|26|7500435019392|0|21|salma|1||6|
465|hedan sholder men 180mg|24|7500435019521|0|0|casa vargas|1||1|
466|head shoulders 180ml|24|7500435019811|0|20.7|salma|1°producto||1|
467|shampoo head shoulder 375ml|65|7500435019828|0|0|salma|1°producto||1|
468|maestro limpio lim y carb 250|12|7500435105354|0|0|salma|1||1|
469|detergente maestro limpio 500g|19|7500435105361|0|12.5|salma|1°producto||1|
470|herbal essences 150ml|21|7500435105644|0|0|marinela|1||1|
471|herbal essences 150ml|21|7500435105668|0|0|marinela|1||1|
472|salvo jabon limon|24|7500435108256|0|21|salma|1°producto||1|
473|crema  control caida 160ml|24|7500435109475|0|0|salma|1°producto||1|
474|crema anti friz 160ml|24|7500435109482|0|0|salma|1°producto||1|
475|shampoo liso 160 ml|24|7500435112116|0|0|salma|1°producto||1|
476|ariel 850g|30|7500435120852|0|26.1|salma|1°producto||1|
477|downy libre enjuague passion|25|7500435125987|0|24.3|salma|1°producto||1|
478|downy perfume collection 750ml|27|7500435126014|0|0|salma|1°producto||1|
479|downy libre enjuague elegance|27|7500435126045|0|24.3|salma|1°producto||1|
480|secret 150ml|42|7500435129312|0|0|salma|1||1|
481|secret 150ml|42|7500435129329|0|0|salma|1||1|
482|secret 57ml|30|7500435129398|0|20|mondelez|1||1|
483|deshodorante gillet gel|41|7500435129947|0|35|salma|1||4|
484|shampoo&acondicion|58|7500435134705|0|52|salma|1°producto||2|
485|ace natural 800gr|26|7500435137287|0|0|salma|1°producto||1|
486|downy pampers 800 ml|25|7500435139168|0|20|salma|1||1|
487|ariel revita color|21|7500435139977|0|16|salma|1°producto||1|
488|old spice 150g|46|7500435141796|0|0|salma|1||1|
489|crest extra blanc|21|7500435145831|0|15|salma|1||2|
490|ARIEL REVITACOLOR 500G|21|7500435153324|0|16|salma|1||1|
491|ariel revita color 850g|37|7500435153331|0|25.5|ariel|1°producto||1|
492|ace suave y delicado 1k|36|7500435153591|0|0|casa vargas|1°producto||1|
493|rastrillo gillet ultra grip|35|7500435154420|0|0|casa vargas|1||1|
494|toalla naturella 8pzs|20|7500435157964|0|0|salma|1||1|
495|naturella invisible|26|7500435157971|0|0|salma|1||1|
496|ariel revitacolor 800ml|32|7500435159555|0|0|guna|1||1|
497|salvo polvo 500g|19|7500435160902|0|13.5|salma|1°producto||1|
498|downy 5 en 1 730ml|21|7500435160988|0|0|salma|1°producto||1|
499|salvo multiusos polvo 250g|11|7500435161008|0|7.6|salma|1°producto||1|
500|herbal essences extra control 200gr|44|7500435168991|0|40|salma|1||1|
501|bonobon chocofresa|6|7500443004144|0|3.59|marinela|1||1|
502|papel fioret J 400H|30|7500463156502|0|23|salma|1°producto||1|
503|papel fioret 300H|28|7500463156519|0|22.5|salma|1°producto||1|
504|servilleta fioret 125H|12|7500463156526|0|9|salma|1°producto||1|
505|zaon 150g|14|7500463156540|0|0|marinela|1||1|
506|zaon 150g|14|7500463156557|0|0|marinela|1||1|
507|zoan relajante|14|7500463156564|0|11|dicorsa|1||1|
508|zaon 150g|14|7500463156571|0|0|marinela|1||1|
509|vuala cajeta|15|7500464333803|0|0|vuala|1°producto||1|
510|vuala swich 32g|7|7500464333810|0|0|marinela|1||1|
511|vuala swich|7.50|7500464333834|0|4|marinela|1||8|
512|swich vuala 32g|6|7500464333841|0|0|charras|1°producto||1|
513|vuala switch|6|7500464333858|0|0|charras|1°producto||1|
514|coca vidrio 500ml|11|75004699|0|0|coca cola|1°producto||1|
515|quaker hojuelas 475g|36.5|7500478000401|0|0|casa vargas|1||1|
516|cremax chocolate 171g|23|7500478002801|0|20|gamesa|1°producto||1|
517|arena magica|16|7500478003457|0|0|inspireca|1°producto||1|
518|crakets 135g|14|7500478005512|0|12.72|gamesa|1°producto||1|
519|crakets 95g|12|7500478005635|0|9|gamesa|1°producto||1|
520|bombitos 150g|12|7500478005833|0|7.84|gamesa|1°producto||1|
521|bizcochitos150g|11|7500478005857|0|7.84|gamesa|1||1|
522|chetos flamin hot 106g|20|7500478006175|0|12.66|sabritas|1°producto||2|
523|bolzasa sabritas|17|7500478007622|0|12.66|sabritas|1°producto||2|
524|bolzaza receta crujiente|20|7500478007639|0|25.32|sabritas|1||1|
525|rufles original 53g|13|7500478007950|0|10.8|sabritas|1°producto||1|
526|ruffles salsa roja 53g|14|7500478007967|0|10.31|sabritas|1°producto||2|
527|ruffles jalapeño 50g|14|7500478007974|0|11.1|sabritas|1°producto||3|
528||1|7500478007981|0|0|kinder|1°producto||1|
529|bolzaza doritos nacho 100gr|18|7500478008025|0|12.66|sabritas|1||1|
530|rufles queso bolsaza 68g|20|7500478008032|0|12.66|sabritas|1°producto||2|
531|chokis clasica 38g|9|7500478008247|0|4.5|gamesa|1°producto||1|
532|chokis 57g|11|7500478008926|0|9|gamesa|1°producto||1|
533|karate enchilados 49g|9|7500478009152|0|0|sabritas|1°producto||1|
534|galletas marias 177g|13|7500478010592|0|11.42|gamesa|1°producto||1|
535|sab poppers original 33g|11|7500478011995|0|9|sabritas|1°producto||1|
536|sab poppers limon-chile 33g|11|7500478012008|0|9|sabritas|1°producto||1|
537|emperador 36g chocolate|5|7500478012398|0|4.5|casa vargas|1||2|
538|emperador 36g vainilla|5|7500478012404|0|4.5|casa vargas|1||2|
539|kakang flamin hot 125g|16|7500478012787|0|0|sabritas|1°producto||1|
540|churrumais flamas 55g|8|7500478012817|0|6.3|sabritas|1°producto||1|
541|emperador chocolate 91g|13|7500478013647|0|10|gamesa|1°producto||1|
542|emperador vainilla 91g|13|7500478013654|0|10|gamesa|1°producto||1|
543|emperador nuez 91g|15|7500478013661|0|0|gamesa|1||1|
544|emperador nocturno 91g|13|7500478013685|0|10|gamesa|1°producto||1|
545|chokis clasica 180.5g|23|7500478013944|0|20|gamesa|1°producto||1|
546|rufles ultra 130g|25|7500478014460|0|0|sabritas|1°producto||1|
547|emperador pirueta 96g|13|7500478014477|0|10|gamesa|1°producto||1|
548|emperador piruetas 57g|9|7500478014521|0|6|gamesa|1°producto||1|
549|chokis clasica 76g|16|7500478014569|0|10|gamesa|1°producto||1|
550|chetos poffs 38g|11|7500478014606|0|8.72|sabritas|1°producto||1|
551|surtido rico 164g|18|7500478014620|0|0|casa vargas|1||1|
552|surtido rico|45|7500478014651|0|41|gamesa|1°producto||1|
553|chetos bolita 42g|11|7500478015047|0|8.72|sabritas|1°producto||1|
554|emperador combinado 200g|23|7500478015085|0|20|gamesa|1°producto||1|
555|emperador piruetas 211g|25|7500478015108|0|20|gamesa|1°producto||1|
556|emperador chocolate 200g|23|7500478015238|0|20|gamesa|1°producto||1|
557|crakets|12|7500478015740|0|10.17|gamesa|1°producto||1|
558|crackets 139g|16|7500478015870|0|11.87|gameza|1°producto||1|
559|fruts 130g|16|7500478015931|0|13.40|gamesa|1°producto||1|
560|churrumais con limoncito 64g|11|7500478016587|0|7|sabritas|1°producto||1|
561|karate salsa negra picante 51g|9|7500478018338|0|0|sabritas|1°producto||1|
562|doritos dinamita 75g|12|7500478018512|0|0|sabritas|1°producto||3|
563|kakang chile limon|11|7500478019557|0|0|sabritas|1°producto||1|
564|kacang sal limon 63g|16|7500478019564|0|0|sabritas|1°producto||1|
565|karate 30g|16|7500478019694|0|0|sabritas|1°producto||1|
566|cacahuates habanero|13|7500478019779|0|10.368|sabritas|1||1|
567|marias azucaradas|13|7500478020485|0|11.42|gamesa|1°producto||1|
568|delicias 130g|15|7500478020508|0|0|gamesa|1°producto||1|
569|gamesa clasica barra coco|15|7500478021086|0|11.87|gamesa|1°producto||1|
570|emperador nocturno 109g|16|7500478021574|0|0|gamesa|1°producto||1|
571|emperador convinado 109g|16|7500478021581|0|0|gamesa|1°producto||1|
572|giros|16|7500478021598|0|11.77|gamesa|1||6|
573|mini marias 95g|11|7500478021895|0|0|gamesa|1°producto||1|
574|cacahuates kakan|13|7500478022144|0|9.53|sabritas|1||3|
575|cacahuates flaming hot 74g|13|7500478022151|0|10.368|sabritas|1||1|
576|cacang enchilados|13|7500478022168|0|10|sabritas|1||4|
577|cacahuates sal|13|7500478022175|0|10.368|sabritas|1||8|
578|kacang flamin hot114g|16|7500478022182|0|0|sabritas|1°producto||1|
579|emperador chocolate 109g|16|7500478022496|0|11.77|gamesa|1°producto||1|
580|emperador piruetas 312g|16|7500478022502|0|11.77|gamesa|1°producto||1|
581|emperador vainilla 109g|16|7500478022519|0|0|gamesa|1°producto||1|
582|emperador nuez 109g|16|7500478022540|0|0|gamesa|1°producto||1|
583|cacahuate flamin 72gr|12|7500478022748|0|0|sabritas|1°producto||1|
584|cacahuate enchilado 66g|12|7500478022755|0|8.74|sabritas|1°producto||1|
585|cacahuates sal y limon 66g|11|7500478022762|0|0|sabritas|1°producto||1|
586|kacang habanero 72g|12|7500478022779|0|0|sabritas|1°producto||1|
587|cacahuate incognita 72g|12|7500478022878|0|8.74|sabritas|1°producto||1|
588|cacahuate japones 150g|16|7500478023295|0|12|sabritas|1°producto||1|
589|gamesa maravilla nuez 116gr|16|7500478023479|0|11|gamesa|1||1|
590|cacahuate japones 75g|11|7500478023516|0|7.91|sabritas|1°producto||1|
591|sabritas 24g|10|7500478023530|0|0|sabritas|1°producto||1|
592|doritos nacho 29gr|10|7500478023547|0|0|sabritas|1°producto||1|
593|rufles queso 29g|10|7500478023561|0|0|sabritas|1°producto||1|
594|rufle mega crunch 45gr|12|7500478024391|0|0|sabritas|1°producto||1|
595|delicias mantequilla 138gr|16|7500478024926|0|0|gamesa|1||1|
596|doritos mix|15|7500478025169|0|11.89|sabritas|1||1|
597|chetos mix 70gr|15|7500478025183|0|11.89|sabritas|1||1|
598|doritos dinamita flamin hot 70g.|13|7500478026036|0|0|casa vargas|1||1|
599|cacahuates incognita 120gr|17|7500478026418|0|13.84|sabritas|1||5|
600|cacahuates japoneses katana|16|7500478026555|0|11.81|sabritas|1||3|
601|doritos dinamita70g|12|7500478026760|0|0|marinela|1||1|
602|emperador cafe moka 109|15|7500478026920|0|0|gamesa|1||1|
603|cremax choco 95g|16|7500478027729|0|0|marinela|1||1|
604|cremax fresa95g|16|7500478027736|0|0|marinela|1||1|
605|gamesa maravillas116gr|16|7500478028078|0|0|tia rosa|1||1|
606|churrumais|10|7500478028375|0|7.93|sabritas|1||1|
607|churrumais fuego|10|7500478028382|0|7.93|sabritas|1||1|
608|cheto azul|11|7500478028405|0|9|sabritas|1||8|
609|doritos dinamita 70g|12|7500478029365|0|0|sabritas|1||1|
610|rufles mix 55 grs|15|7500478030538|0|0|sabritas|1||1|
611|aceite 123|25|75005443|0|0|casa vargas|1||1|
612|coca-cola 600ml|17|75007614|0|12.62|coca cola|1°producto||24|
613|takis 70g|14|7500810000441|0|10.12|barcel|1||20|
614|takis fuego 70g|14|7500810000465|0|10.89|barcel|1||9|
615|takis guacamole|14|7500810000489|0|10.12|barcel|1||1|
616|takis salsa btaba 70g|13|7500810000502|0|10.89|barcel|1||1|
617|papa barcel adob|12|7500810002612|0|9.33|barcel|1||1|
618|barcel fugo 42gr|12|7500810002643|0|0|barcel|1||1|
619|barcel sal mes 42gr|12|7500810002674|0|0|barcel|1||1|
620|almendras 32gr|15|7500810004296|0|0|ricolino|1||1|
621|kranky|15|7500810004319|0|0|ricolino|1||1|
622|pasitas 53gr|15|7500810004340|0|0|ricolino|1||1|
623|panditas clas 60gr|15|7500810004371|0|0|ricolino|1||1|
624|panditas acidos 60gr|15|7500810004388|0|0|ricolino|1||1|
625|panditas rojos 60gr|15|7500810004395|0|0|ricolino|1||1|
626|panditas enchilados 60gr|15|7500810004401|0|0|ricolino|1||1|
627|panditas rellenos 60gr|15|7500810004418|0|0|ricolino|1||1|
628|gomilocas dientes 60gr|15|7500810004432|0|0|ricolino|1||1|
629|gomiloc ambruguesas|15|7500810004456|0|0|ricolino|1||1|
630|chipotles 55gr|10|7500810005026|0|0|barcel|1||1|
631|pop karamelo 45gr|10|7500810005040|0|0|sabritas|1||1|
632|big mix fuego 80gr|15|7500810005408|0|0|barcel|1||1|
633|bigmix clasico 75gr|15|7500810005453|0|0|barcel|1||1|
634|chip fuego 50gr|15|7500810005491|0|11.67|sabritas|1||1|
635|dany fresa 125gr|8|75009076|0|0|danone|1°producto||1|
636|dany piña 125gr|6.5|75009083|0|0|danone|1°producto||1|
637|gelatina dany limon 125g|8|75009090|0|4.56|danone|1°producto||1|
638|coca-cola 500ml|13|75009809|0|9|coca cola|1°producto||24|
639|nesquik fresa 240ml|11|75009861|0|0|jumex|1°producto||18|
640|dalmata 55g|13|7501000103034|0|0|marinela|1°producto||1|
641|pan blanco 360gCh|34|7501000111091|0|28.22|bimbo|1°producto||1|
642|bimbo blanco 680gr|40|7501000111206|0|39|bodega aurrera|1||1|
643|tortillinas tia rosa 10pzs 255g|17|7501000111251|0|11.7|tia rosa|1°producto||3|
644|tortillinas tia rosa 20pzs|28|7501000111299|0|20.7|tia rosa|1°producto||1|
645|pan integral 675gG|45|7501000111466|0|37.35|bimbo|1°producto||1|
646|medias noches|42|7501000111503|0|22.5|bimbo|1°producto||1|
647|bimbollos 8p|47|7501000111602|0|34.86|bimbo|1°producto||1|
648|pan tostado clasico|32|7501000111800|0|25.73|bimbo|1°producto||3|
649|pan molido clasico|27|7501000111855|0|20.5|bimbo|1°producto||1|
650|roles de canela|15|7501000112128|0|12.6|bimbo|1°producto||1|
651|roles glas|15|7501000112166|0|12.6|bimbo|1°producto||1|
652|colchones naranja 130g|14|7501000112203|0|9.11|bimbo dulce|1°producto||1|
653|panque c-pasas 255g|36|7501000112302|0|27.88|bimbo|1°producto||1|
654|penque nuez|36|7501000112326|0|25.81|bimbo dulce|1°producto||1|
655|pan tostado doble fibra|33|7501000112333|0|25.73|bimbo|1°producto||1|
656|panquesitos chispas-chocolate140g|16|7501000112388|0|13.5|bimbo dulce|1°producto||2|
657|donitas espolvoreadas 105g|14|7501000112425|0|10.8|bimbo|1°producto||1|
658|nito 62g|15|7501000112784|0|10.63|bimbo dulce|1°producto||8|
659|rebanadas|7|7501000112845|0|4.56|bimbo dulce|1°producto||1|
660|Bimbuñuelos|14|7501000113095|0|11|casa vargas|1||4|
661|bran frutpiña 58g|9|7501000116430|0|7.2|bimbo|1°producto||1|
662|barra frut fr|9|7501000116447|0|7.2|bimbo|1°producto||1|
663|principe 63g|11|7501000122301|0|7.78|marinela|1||1|
664|pan blanco 640gG|40|7501000122332|0|34.86|bimbo|1°producto||1|
665|lors|12|7501000127344|0|0|marinela|1°producto||1|
666|principe 105g|16|7501000128167|0|12.44|marinela galleta|1°producto||1|
667|pan bimbo multi grano 610gr|33|7501000131440|0|32.37|bimbo|1°producto||1|
668|principe chocolate blanco|16|7501000132300|0|12.44|marinela|1||2|
669|barritas piña 75g|11|7501000133031|0|9|marinela|1°producto||1|
670|barritas fresa 75g|11|7501000133055|0|9|marinela|1°producto||1|
671|pastisetas 75g|21|7501000133338|0|16.2|marinela|1°producto||1|
672|magnas 200g|21|7501000134465|0|0|tia rosa|1°producto||1|
673|marias 170g|14|7501000135301|0|0|tia rosa|1°producto||1|
674|sponch 120g|19|7501000138944|0|14|marinela|1°producto||1|
675|pop karameladas 50g|11|7501000140473|0|7|barcel|1°producto||1|
676|triki-trakes 85g|14|7501000140855|0|10.89|marinela galleta|1°producto||1|
677|bigotes 60g|14|7501000142200|0|9.87|tia rosa|1°producto||6|
678|bigote cajeta|13|7501000142217|0|0|tia rosa|1||1|
679|mantecada vainilla 105g|16|7501000142408|0|12.3|tia rosa|1°producto||1|
680|curnitos 100g|16|7501000142705|0|0|tia rosa|1°producto||1|
681|doraditas|11|7501000142804|0|0|tia rosa|1°producto||1|
682|takis huakamoladas 56g|12|7501000148288|0|9.9|barcel|1°producto||1|
683|empanizador crujiente|27|7501000149100|0|13.5|bimbo|1°producto||1|
684|gansito 50g|15|7501000153107|0|11.25|marinela|1°producto||1|
685|submarinos vainilla 105g|18|7501000153282|0|10.8|marinela|1°producto||1|
686|submarinos fresa 105g|18|7501000153374|0|12.75|marinela|1°producto||1|
